SQGDP2 Gross domestic product (GDP) by state 1
SQGDP2 Gross domestic product (GDP) by state 1
State or DC
GeoFIPS,GeoName,LineCode,Description,2024:Q1,2024:Q2,2024:Q3,2024:Q4
40000,Oklahoma,13,"          Durable goods manufacturing",12905.4,13230.5,13608.1,13598.1
40000,Oklahoma,25,"          Nondurable goods manufacturing",9901.0,10189.2,10379.1,10339.7
40000,Oklahoma,34,"      Wholesale trade",13419.0,13423.9,13670.4,13959.2
40000,Oklahoma,35,"      Retail trade",18464.0,18458.0,18858.8,18726.4
40000,Oklahoma,36,"      Transportation and warehousing",15576.7,15142.1,14783.4,14576.7
40000,Oklahoma,45,"      Information",5636.1,5754.0,5812.9,5575.6
40000,Oklahoma,51,"      Finance and insurance",11182.3,11357.0,11450.0,11761.6
40000,Oklahoma,56,"      Real estate and rental and leasing",28899.5,29239.0,29522.4,29759.0
40000,Oklahoma,60,"      Professional, scientific, and technical services",11531.4,11664.2,12078.9,12453.3
40000,Oklahoma,64,"      Management of companies and enterprises",4265.2,4088.8,4361.9,4335.4
40000,Oklahoma,65,"      Administrative and support and waste management and remediation services",8729.5,8843.6,8925.7,8991.0
40000,Oklahoma,69,"      Educational services",1649.2,1640.7,1667.8,1697.0
40000,Oklahoma,70,"      Health care and social assistance",20157.7,20432.1,20885.3,21399.8
40000,Oklahoma,76,"      Arts, entertainment, and recreation",1789.2,1870.7,1777.4,1982.2
40000,Oklahoma,79,"      Accommodation and food services",8174.3,8166.2,8275.6,8351.1
40000,Oklahoma,82,"      Other services (except government and government enterprises)",5833.4,5972.9,6076.1,6149.7
40000,Oklahoma,83,"  Government and government enterprises",40999.6,41710.7,41662.5,42362.9
40000,Oklahoma,84,"    Federal civilian",8505.7,8604.2,8744.2,8817.5
40000,Oklahoma,85,"    Military",3608.7,3633.3,3756.4,3833.2
40000,Oklahoma,86,"    State and local",28885.2,29473.2,29162.0,29712.1
41000,Oregon,1,All industry total,321685.3,328498.9,333198.3,337618.0
41000,Oregon,2,"  Private industries",281387.8,287369.4,290587.9,294772.5
41000,Oregon,3,"      Agriculture, forestry, fishing and hunting",5488.6,5620.9,6042.3,6063.4
41000,Oregon,6,"      Mining, quarrying, and oil and gas extraction",391.6,423.5,415.9,407.6
41000,Oregon,10,"      Utilities",4700.2,4886.9,4824.1,4996.0
41000,Oregon,11,"      Construction",16725.4,16938.1,17083.9,16829.9
41000,Oregon,12,"      Manufacturing",35228.9,36476.7,36906.1,37524.7
41000,Oregon,13,"          Durable goods manufacturing",27450.1,28482.3,29114.4,29749.5
41000,Oregon,25,"          Nondurable goods manufacturing",7778.8,7994.4,7791.7,7775.2
41000,Oregon,34,"      Wholesale trade",17564.4,17765.7,18113.2,18354.7
41000,Oregon,35,"      Retail trade",19454.9,19918.3,19972.1,20109.8
41000,Oregon,36,"      Transportation and warehousing",9745.0,10139.8,10121.1,10240.1
41000,Oregon,45,"      Information",14928.4,15429.3,15154.7,15621.9
41000,Oregon,51,"      Finance and insurance",14757.7,15161.8,15384.0,15561.1
41000,Oregon,56,"      Real estate and rental and leasing",48390.2,49154.1,49682.8,50200.2
41000,Oregon,60,"      Professional, scientific, and technical services",20549.6,20666.3,20907.8,21441.5
41000,Oregon,64,"      Management of companies and enterprises",9912.9,10059.9,9680.3,10296.8
41000,Oregon,65,"      Administrative and support and waste management and remediation services",9265.9,9457.2,9634.4,9665.7
41000,Oregon,69,"      Educational services",2550.0,2559.1,2620.5,2634.8
41000,Oregon,70,"      Health care and social assistance",29923.0,30424.3,31475.5,32063.4
41000,Oregon,76,"      Arts, entertainment, and recreation",2943.4,3125.9,3198.1,3225.8
41000,Oregon,79,"      Accommodation and food services",11130.4,11159.6,11246.8,11259.4
41000,Oregon,82,"      Other services (except government and government enterprises)",7737.1,8001.8,8124.3,8275.6
41000,Oregon,83,"  Government and government enterprises",40297.5,41129.5,42610.4,42845.5
41000,Oregon,84,"    Federal civilian",5790.4,5869.8,5968.3,6001.8
41000,Oregon,85,"    Military",814.8,822.1,814.1,822.6
41000,Oregon,86,"    State and local",33692.3,34437.6,35828.1,36021.1
42000,Pennsylvania,1,All industry total,989552.2,1003336.1,1014937.8,1023669.6
42000,Pennsylvania,2,"  Private industries",903962.4,917023.4,927359.2,935306.2
42000,Pennsylvania,3,"      Agriculture, forestry, fishing and hunting",4002.5,4153.2,5304.0,5710.4
42000,Pennsylvania,6,"      Mining, quarrying, and oil and gas extraction",14490.9,15024.2,13867.8,13266.0
42000,Pennsylvania,10,"      Utilities",15680.4,15232.8,14876.2,15028.9
42000,Pennsylvania,11,"      Construction",41024.8,41161.9,40947.0,41625.1
42000,Pennsylvania,12,"      Manufacturing",106851.2,108618.5,107628.6,108126.9
42000,Pennsylvania,13,"          Durable goods manufacturing",49932.9,50911.2,51045.1,51136.9
42000,Pennsylvania,25,"          Nondurable goods manufacturing",56918.3,57707.3,56583.6,56990.0
42000,Pennsylvania,34,"      Wholesale trade",57229.3,57851.4,58398.8,59756.1
42000,Pennsylvania,35,"      Retail trade",63032.8,62911.8,64080.0,63281.4
42000,Pennsylvania,36,"      Transportation and warehousing",38597.3,38797.0,39315.6,39552.9
42000,Pennsylvania,45,"      Information",41061.1,41369.6,41848.5,41856.3
42000,Pennsylvania,51,"      Finance and insurance",70175.4,71959.0,72495.3,73935.1
42000,Pennsylvania,56,"      Real estate and rental and leasing",127542.3,129398.9,130263.7,131783.4
42000,Pennsylvania,60,"      Professional, scientific, and technical services",79700.9,81616.7,82659.3,84266.0
42000,Pennsylvania,64,"      Management of companies and enterprises",31075.2,31343.6,33402.7,32708.0
42000,Pennsylvania,65,"      Administrative and support and waste management and remediation services",26437.1,26807.5,27092.9,27331.3
42000,Pennsylvania,69,"      Educational services",23551.8,23895.7,24415.4,24791.4
42000,Pennsylvania,70,"      Health care and social assistance",102468.3,104685.3,107342.7,108499.7
42000,Pennsylvania,76,"      Arts, entertainment, and recreation",11812.7,12086.5,12627.3,12396.9
42000,Pennsylvania,79,"      Accommodation and food services",26228.0,26639.6,26702.6,27014.4
42000,Pennsylvania,82,"      Other services (except government and government enterprises)",23000.6,23470.3,24090.7,24376.0
42000,Pennsylvania,83,"  Government and government enterprises",85589.8,86312.7,87578.5,88363.4
42000,Pennsylvania,84,"    Federal civilian",20064.8,20319.0,20607.4,20819.1
42000,Pennsylvania,85,"    Military",3462.1,3546.6,3591.6,3640.6
42000,Pennsylvania,86,"    State and local",62062.9,62447.1,63379.5,63903.7
44000,Rhode Island,1,All industry total,79189.8,79782.3,80925.7,81626.8
44000,Rhode Island,2,"  Private industries",69212.1,69815.6,70772.1,71489.6
44000,Rhode Island,3,"      Agriculture, forestry, fishing and hunting",(D),(D),(D),(D)
44000,Rhode Island,6,"      Mining, quarrying, and oil and gas extraction",(D),(D),(D),(D)
44000,Rhode Island,10,"      Utilities",1523.3,1387.2,1364.5,1421.4
44000,Rhode Island,11,"      Construction",3197.0,3274.0,3328.0,3288.4
44000,Rhode Island,12,"      Manufacturing",5351.2,5518.5,5543.8,5443.2
44000,Rhode Island,13,"          Durable goods manufacturing",3508.8,3684.9,3693.8,3611.8
44000,Rhode Island,25,"          Nondurable goods manufacturing",1842.4,1833.6,1850.1,1831.5
44000,Rhode Island,34,"      Wholesale trade",4167.6,4200.9,4177.6,4084.1
44000,Rhode Island,35,"      Retail trade",5240.3,5276.3,5396.7,5358.6
44000,Rhode Island,36,"      Transportation and warehousing",1405.1,1424.4,1467.7,1540.1
44000,Rhode Island,45,"      Information",1866.6,1891.4,1856.7,1938.2
44000,Rhode Island,51,"      Finance and insurance",7256.1,7280.7,7440.7,7555.4
44000,Rhode Island,56,"      Real estate and rental and leasing",11972.8,12183.2,12316.6,12463.1
44000,Rhode Island,60,"      Professional, scientific, and technical services",5434.4,5554.8,5663.9,5904.4
44000,Rhode Island,64,"      Management of companies and enterprises",2007.4,1792.0,1870.3,1956.7
44000,Rhode Island,65,"      Administrative and support and waste management and remediation services",2688.0,2706.1,2774.8,2754.4
44000,Rhode Island,69,"      Educational services",2413.9,2468.6,2519.3,2544.5
44000,Rhode Island,70,"      Health care and social assistance",8117.7,8280.3,8442.4,8516.6
44000,Rhode Island,76,"      Arts, entertainment, and recreation",908.9,883.6,873.3,901.0
44000,Rhode Island,79,"      Accommodation and food services",3637.3,3636.0,3641.7,3691.5
44000,Rhode Island,82,"      Other services (except government and government enterprises)",1751.3,1793.1,1831.0,1857.9
44000,Rhode Island,83,"  Government and government enterprises",9977.7,9966.7,10153.5,10137.2
44000,Rhode Island,84,"    Federal civilian",2380.9,2424.0,2469.8,2480.2
44000,Rhode Island,85,"    Military",1500.2,1498.4,1525.4,1517.9
44000,Rhode Island,86,"    State and local",6096.7,6044.3,6158.2,6139.1
45000,South Carolina,1,All industry total,348621.1,354148.4,358994.5,366533.6
45000,South Carolina,2,"  Private industries",303619.4,308209.1,312140.2,318955.7
45000,South Carolina,3,"      Agriculture, forestry, fishing and hunting",2249.5,2096.6,1316.4,2349.9
45000,South Carolina,6,"      Mining, quarrying, and oil and gas extraction",954.7,938.8,918.3,915.5
45000,South Carolina,10,"      Utilities",6587.5,6807.1,6612.7,6987.0
45000,South Carolina,11,"      Construction",18457.2,19088.9,19572.0,20538.1
45000,South Carolina,12,"      Manufacturing",47982.9,47660.6,47589.9,47953.5
45000,South Carolina,13,"          Durable goods manufacturing",27202.1,27757.1,27977.4,28413.9
45000,South Carolina,25,"          Nondurable goods manufacturing",20780.8,19903.5,19612.5,19539.6
45000,South Carolina,34,"      Wholesale trade",21646.9,21606.7,22092.0,22347.5
45000,South Carolina,35,"      Retail trade",27661.3,28117.0,28820.3,28976.0
45000,South Carolina,36,"      Transportation and warehousing",8774.6,8986.4,9147.3,9100.6
45000,South Carolina,45,"      Information",9015.3,9062.9,9350.3,9479.6
45000,South Carolina,51,"      Finance and insurance",16659.6,17230.2,17588.8,18217.2
45000,South Carolina,56,"      Real estate and rental and leasing",55288.4,56247.4,57296.0,57950.7
45000,South Carolina,60,"      Professional, scientific, and technical services",21276.9,22066.4,22749.7,23366.5
45000,South Carolina,64,"      Management of companies and enterprises",3384.3,3500.8,3648.0,3781.3
45000,South Carolina,65,"      Administrative and support and waste management and remediation services",12462.7,12584.5,12718.5,12999.6
45000,South Carolina,69,"      Educational services",2353.2,2473.1,2434.2,2540.4
45000,South Carolina,70,"      Health care and social assistance",22123.8,22578.8,22930.9,23587.3
45000,South Carolina,76,"      Arts, entertainment, and recreation",2466.0,2548.1,2603.1,2708.5
45000,South Carolina,79,"      Accommodation and food services",16071.3,16236.5,16165.3,16444.9
45000,South Carolina,82,"      Other services (except government and government enterprises)",8203.2,8378.3,8586.5,8711.6
45000,South Carolina,83,"  Government and government enterprises",45001.7,45939.3,46854.2,47577.9
45000,South Carolina,84,"    Federal civilian",6586.8,6730.0,6892.7,7035.0
45000,South Carolina,85,"    Military",5079.8,5233.6,5255.5,5265.2
45000,South Carolina,86,"    State and local",33335.1,33975.7,34706.0,35277.7
46000,South Dakota,1,All industry total,75511.6,76448.7,77039.9,78182.9
46000,South Dakota,2,"  Private industries",67586.5,68422.9,68881.5,69948.1
46000,South Dakota,3,"      Agriculture, forestry, fishing and hunting",6141.4,6313.8,5934.5,6351.7
46000,South Dakota,6,"      Mining, quarrying, and oil and gas extraction",225.6,212.4,200.9,172.9
46000,South Dakota,10,"      Utilities",1266.0,1218.9,1224.3,1222.6
46000,South Dakota,11,"      Construction",3511.8,3486.8,3560.1,3612.0
46000,South Dakota,12,"      Manufacturing",5402.3,5525.5,5540.8,5505.6
46000,South Dakota,13,"          Durable goods manufacturing",3456.0,3547.1,3538.0,3515.1
46000,South Dakota,25,"          Nondurable goods manufacturing",1946.4,1978.4,2002.8,1990.4
46000,South Dakota,34,"      Wholesale trade",5148.1,5159.9,5196.8,5365.1
46000,South Dakota,35,"      Retail trade",5720.7,5691.5,5799.1,5761.2
46000,South Dakota,36,"      Transportation and warehousing",1726.9,1738.1,1763.5,1791.4
46000,South Dakota,45,"      Information",1594.7,1632.2,1651.1,1627.0
46000,South Dakota,51,"      Finance and insurance",11786.4,11983.1,12191.6,12448.9
46000,South Dakota,56,"      Real estate and rental and leasing",7321.6,7453.1,7534.1,7604.8
46000,South Dakota,60,"      Professional, scientific, and technical services",2891.4,2910.5,2988.9,3053.2
46000,South Dakota,64,"      Management of companies and enterprises",912.2,846.8,912.6,848.4
46000,South Dakota,65,"      Administrative and support and waste management and remediation services",1224.8,1230.8,1250.3,1282.9
46000,South Dakota,69,"      Educational services",407.4,406.2,413.9,420.3
46000,South Dakota,70,"      Health care and social assistance",7085.4,7356.6,7461.1,7539.3
46000,South Dakota,76,"      Arts, entertainment, and recreation",516.6,546.4,553.6,560.1
46000,South Dakota,79,"      Accommodation and food services",3012.7,3010.1,2966.5,3019.9
46000,South Dakota,82,"      Other services (except government and government enterprises)",1690.6,1700.6,1737.7,1760.8
46000,South Dakota,83,"  Government and government enterprises",7925.2,8025.7,8158.5,8234.9
46000,South Dakota,84,"    Federal civilian",1422.6,1485.7,1540.1,1571.8
46000,South Dakota,85,"    Military",709.6,720.4,723.7,730.0
46000,South Dakota,86,"    State and local",5793.0,5819.6,5894.7,5933.1
47000,Tennessee,1,All industry total,548931.9,559342.9,566351.4,570178.8
47000,Tennessee,2,"  Private industries",497207.4,506567.6,513007.6,516061.9
47000,Tennessee,3,"      Agriculture, forestry, fishing and hunting",2288.6,2203.3,2564.0,2917.8
47000,Tennessee,6,"      Mining, quarrying, and oil and gas extraction",1414.3,1547.5,1465.2,1443.5
47000,Tennessee,10,"      Utilities",6229.9,6424.6,6247.8,6511.8
47000,Tennessee,11,"      Construction",23887.7,24235.9,24331.3,24131.7
47000,Tennessee,12,"      Manufacturing",67520.0,68805.5,68639.7,68444.8
47000,Tennessee,13,"          Durable goods manufacturing",37104.7,38070.4,37929.1,37985.7
47000,Tennessee,25,"          Nondurable goods manufacturing",30415.3,30735.1,30710.5,30459.1
47000,Tennessee,34,"      Wholesale trade",36958.9,37019.9,37322.9,37327.7
47000,Tennessee,35,"      Retail trade",43126.4,43755.5,44546.0,43773.2
47000,Tennessee,36,"      Transportation and warehousing",25971.3,26831.5,27657.3,27360.1
47000,Tennessee,45,"      Information",19673.2,20082.6,21200.2,21307.2
47000,Tennessee,51,"      Finance and insurance",30775.7,31257.3,31640.2,32583.8
47000,Tennessee,56,"      Real estate and rental and leasing",68151.1,69426.6,70399.2,71300.8
47000,Tennessee,60,"      Professional, scientific, and technical services",34676.9,35551.4,36137.0,36595.8
47000,Tennessee,64,"      Management of companies and enterprises",8829.4,9422.9,9844.3,10058.9
47000,Tennessee,65,"      Administrative and support and waste management and remediation services",20450.7,20517.1,20279.6,20448.4
47000,Tennessee,69,"      Educational services",5545.2,5638.1,5690.3,5830.4
47000,Tennessee,70,"      Health care and social assistance",50821.2,51644.9,52242.4,53038.3
47000,Tennessee,76,"      Arts, entertainment, and recreation",12196.5,12995.5,13580.7,13843.9
47000,Tennessee,79,"      Accommodation and food services",24901.1,24968.7,24844.1,24745.5
47000,Tennessee,82,"      Other services (except government and government enterprises)",13789.2,14238.7,14375.6,14398.3
47000,Tennessee,83,"  Government and government enterprises",51724.5,52775.3,53343.8,54116.9
47000,Tennessee,84,"    Federal civilian",12083.1,12357.1,12689.9,12905.0
47000,Tennessee,85,"    Military",2051.7,2074.9,2084.4,2117.2
47000,Tennessee,86,"    State and local",37589.6,38343.3,38569.6,39094.7
48000,Texas,1,All industry total,2704775.3,2759359.1,2794321.0,2820609.4
48000,Texas,2,"  Private industries",2462015.4,2512394.7,2543885.9,2569034.4
48000,Texas,3,"      Agriculture, forestry, fishing and hunting",14911.6,16534.8,18477.5,19910.2
48000,Texas,6,"      Mining, quarrying, and oil and gas extraction",209628.5,213601.7,207582.2,198675.4
48000,Texas,10,"      Utilities",40768.4,42261.4,44470.9,45415.5
48000,Texas,11,"      Construction",133546.3,135377.8,137549.5,140834.5
48000,Texas,12,"      Manufacturing",320447.5,329432.3,334755.5,338459.4
48000,Texas,13,"          Durable goods manufacturing",132686.6,137335.0,138689.2,139589.2
48000,Texas,25,"          Nondurable goods manufacturing",187760.9,192097.2,196066.3,198870.2
48000,Texas,34,"      Wholesale trade",212502.7,212894.4,215818.5,219675.2
48000,Texas,35,"      Retail trade",165970.9,167131.9,170585.8,170784.6
48000,Texas,36,"      Transportation and warehousing",101992.7,104732.3,106323.5,106994.8
48000,Texas,45,"      Information",103282.0,107499.1,107923.9,107262.7
48000,Texas,51,"      Finance and insurance",162140.5,167627.1,170842.6,174733.7
48000,Texas,56,"      Real estate and rental and leasing",347780.8,354166.0,359023.7,364104.0
48000,Texas,60,"      Professional, scientific, and technical services",202667.8,206608.6,210771.7,214962.5
48000,Texas,64,"      Management of companies and enterprises",37248.1,39875.9,39234.4,40155.2
48000,Texas,65,"      Administrative and support and waste management and remediation services",90325.9,91170.0,92216.7,93941.6
48000,Texas,69,"      Educational services",18849.3,19167.5,19495.4,20025.7
48000,Texas,70,"      Health care and social assistance",153525.8,155206.9,158380.3,160781.7
48000,Texas,76,"      Arts, entertainment, and recreation",17865.1,18638.3,18856.8,18901.7
48000,Texas,79,"      Accommodation and food services",76994.5,77850.6,78166.6,79113.9
48000,Texas,82,"      Other services (except government and government enterprises)",51566.9,52618.2,53410.5,54302.1
48000,Texas,83,"  Government and government enterprises",242759.9,246964.4,250435.2,251575.1
48000,Texas,84,"    Federal civilian",40923.6,41711.0,42572.6,43243.6
48000,Texas,85,"    Military",20468.8,21047.4,21271.0,21614.2
48000,Texas,86,"    State and local",181367.5,184206.0,186591.5,186717.3
49000,Utah,1,All industry total,294041.8,298445.5,301146.6,304251.1
49000,Utah,2,"  Private industries",262438.2,266549.5,269931.9,273509.5
49000,Utah,3,"      Agriculture, forestry, fishing and hunting",1167.3,1242.2,1417.4,1489.5
49000,Utah,6,"      Mining, quarrying, and oil and gas extraction",4827.7,4962.8,4543.3,4418.5
49000,Utah,10,"      Utilities",6666.1,6934.7,6802.0,6828.9
49000,Utah,11,"      Construction",23346.8,23561.6,23975.0,24220.2
49000,Utah,12,"      Manufacturing",28658.0,29059.2,29122.8,29400.5
49000,Utah,13,"          Durable goods manufacturing",16133.4,16235.3,16578.2,16554.3
49000,Utah,25,"          Nondurable goods manufacturing",12524.6,12823.9,12544.6,12846.2
49000,Utah,34,"      Wholesale trade",14394.8,14393.6,14863.6,15061.3
49000,Utah,35,"      Retail trade",21843.6,21915.2,22052.0,21929.7
49000,Utah,36,"      Transportation and warehousing",9622.0,9742.3,10073.1,10069.0
49000,Utah,45,"      Information",14166.1,14383.6,14777.6,14674.6
49000,Utah,51,"      Finance and insurance",26075.0,26256.0,26861.7,27312.2
49000,Utah,56,"      Real estate and rental and leasing",40551.9,41375.4,41957.3,42784.7
49000,Utah,60,"      Professional, scientific, and technical services",22091.4,22564.7,22911.9,23355.9
49000,Utah,64,"      Management of companies and enterprises",3113.1,3272.7,3479.0,3579.7
49000,Utah,65,"      Administrative and support and waste management and remediation services",8178.7,8151.6,8300.3,8635.8
49000,Utah,69,"      Educational services",3772.6,3879.0,3942.0,4019.9
49000,Utah,70,"      Health care and social assistance",16248.0,16844.7,16651.8,16991.7
49000,Utah,76,"      Arts, entertainment, and recreation",2534.5,2621.8,2750.6,3036.1
49000,Utah,79,"      Accommodation and food services",8056.5,8106.4,8052.0,8172.6
49000,Utah,82,"      Other services (except government and government enterprises)",7124.2,7281.9,7398.3,7528.7
49000,Utah,83,"  Government and government enterprises",31603.6,31895.9,31214.7,30741.6
49000,Utah,84,"    Federal civilian",6986.9,7060.0,7220.6,7306.6
49000,Utah,85,"    Military",1862.3,1903.1,1930.5,1953.2
49000,Utah,86,"    State and local",22754.3,22932.8,22063.7,21481.8
50000,Vermont,1,All industry total,45267.4,46030.7,46660.0,47146.2
50000,Vermont,2,"  Private industries",39295.7,39975.3,40565.8,40941.9
50000,Vermont,3,"      Agriculture, forestry, fishing and hunting",(D),(D),(D),(D)
50000,Vermont,6,"      Mining, quarrying, and oil and gas extraction",262.9,298.3,311.2,307.3
50000,Vermont,10,"      Utilities",1097.9,1135.4,1092.5,1080.9
50000,Vermont,11,"      Construction",1734.7,1739.2,1737.5,1744.5
50000,Vermont,12,"      Manufacturing",3301.9,3416.7,3405.5,3407.1
50000,Vermont,13,"          Durable goods manufacturing",1895.0,1972.2,1979.6,1967.8
50000,Vermont,25,"          Nondurable goods manufacturing",1406.9,1444.5,1425.8,1439.3
50000,Vermont,34,"      Wholesale trade",2180.4,2123.2,2175.9,2226.7
50000,Vermont,35,"      Retail trade",3915.6,3889.7,3992.5,3931.8
50000,Vermont,36,"      Transportation and warehousing",731.8,754.0,771.9,769.4
50000,Vermont,45,"      Information",(D),(D),(D),(D)
50000,Vermont,51,"      Finance and insurance",2346.7,2359.5,2316.0,2363.5
50000,Vermont,56,"      Real estate and rental and leasing",6168.5,6277.9,6352.0,6402.0
50000,Vermont,60,"      Professional, scientific, and technical services",3533.4,3638.4,3694.3,3744.4
50000,Vermont,64,"      Management of companies and enterprises",338.5,345.9,396.2,396.3
50000,Vermont,65,"      Administrative and support and waste management and remediation services",1586.6,1597.0,1604.0,1674.1
50000,Vermont,69,"      Educational services",984.3,987.5,1013.7,1027.7
50000,Vermont,70,"      Health care and social assistance",4868.7,4986.7,5039.5,5161.1
50000,Vermont,76,"      Arts, entertainment, and recreation",580.2,600.2,613.2,631.7
50000,Vermont,79,"      Accommodation and food services",2902.1,2918.1,2958.0,2946.4
50000,Vermont,82,"      Other services (except government and government enterprises)",1067.9,1090.3,1130.0,1144.6
50000,Vermont,83,"  Government and government enterprises",5971.7,6055.4,6094.3,6204.2
50000,Vermont,84,"    Federal civilian",1323.4,1348.0,1375.4,1397.7
50000,Vermont,85,"    Military",220.3,217.4,227.9,232.1
50000,Vermont,86,"    State and local",4427.9,4489.9,4491.0,4574.4
51000,Virginia,1,All industry total,746599.7,757687.2,766029.3,776619.1
51000,Virginia,2,"  Private industries",623223.9,632841.5,639330.5,648073.8
51000,Virginia,3,"      Agriculture, forestry, fishing and hunting",1732.6,1729.0,2568.3,2991.0
51000,Virginia,6,"      Mining, quarrying, and oil and gas extraction",2423.6,2561.1,2334.8,2252.6
51000,Virginia,10,"      Utilities",10265.5,10854.9,10314.4,10263.5
51000,Virginia,11,"      Construction",36680.8,37069.7,37534.1,37773.7
51000,Virginia,12,"      Manufacturing",51664.8,51555.0,51213.3,51094.8
51000,Virginia,13,"          Durable goods manufacturing",23098.0,23382.7,23657.0,23455.6
51000,Virginia,25,"          Nondurable goods manufacturing",28566.8,28172.3,27556.3,27639.2
51000,Virginia,34,"      Wholesale trade",33269.2,33452.6,34116.6,34695.0
51000,Virginia,35,"      Retail trade",43666.6,43920.8,44675.4,44401.5
51000,Virginia,36,"      Transportation and warehousing",20630.1,21476.0,21016.9,20913.3
51000,Virginia,45,"      Information",32605.2,32984.0,34178.1,34437.6
51000,Virginia,51,"      Finance and insurance",42613.3,43211.7,42751.4,43211.9
51000,Virginia,56,"      Real estate and rental and leasing",104200.9,105756.0,106988.9,108245.1
51000,Virginia,60,"      Professional, scientific, and technical services",96845.5,99312.7,99080.2,101805.8
51000,Virginia,64,"      Management of companies and enterprises",18541.8,18395.9,20223.1,20885.4
51000,Virginia,65,"      Administrative and support and waste management and remediation services",26055.7,26774.1,26747.0,27756.2
51000,Virginia,69,"      Educational services",6295.4,6426.7,6329.6,6524.9
51000,Virginia,70,"      Health care and social assistance",49247.9,50216.1,51256.5,52050.6
51000,Virginia,76,"      Arts, entertainment, and recreation",6088.9,6191.7,6459.1,6594.9
51000,Virginia,79,"      Accommodation and food services",22149.6,22237.3,22316.7,22495.1
51000,Virginia,82,"      Other services (except government and government enterprises)",18246.5,18716.2,19226.1,19680.6
51000,Virginia,83,"  Government and government enterprises",123375.8,124845.7,126698.9,128545.3
51000,Virginia,84,"    Federal civilian",43494.9,43957.9,44677.5,45394.1
51000,Virginia,85,"    Military",22386.5,22430.7,22978.3,23273.2
51000,Virginia,86,"    State and local",57494.4,58457.1,59043.1,59878.1
53000,Washington,1,All industry total,831633.4,855921.2,862187.0,874312.6
53000,Washington,2,"  Private industries",738333.9,761123.6,766329.5,777159.3
53000,Washington,3,"      Agriculture, forestry, fishing and hunting",8231.9,8817.3,9070.8,9737.4
53000,Washington,6,"      Mining, quarrying, and oil and gas extraction",551.6,611.7,561.7,547.9
53000,Washington,10,"      Utilities",7028.2,7319.9,6969.5,6837.7
53000,Washington,11,"      Construction",34831.4,34991.2,35332.5,35040.9
53000,Washington,12,"      Manufacturing",62907.8,64354.1,64106.3,62734.5
53000,Washington,13,"          Durable goods manufacturing",43080.8,44635.7,44821.1,43396.6
53000,Washington,25,"          Nondurable goods manufacturing",19827.0,19718.5,19285.2,19338.0
53000,Washington,34,"      Wholesale trade",39478.9,40239.2,41577.5,43055.1
53000,Washington,35,"      Retail trade",84097.1,90333.9,86257.6,90541.0
53000,Washington,36,"      Transportation and warehousing",25692.3,26512.7,26830.5,27035.6
53000,Washington,45,"      Information",138770.1,143587.2,144100.5,148142.3
53000,Washington,51,"      Finance and insurance",29232.1,29336.7,29844.6,30280.2
53000,Washington,56,"      Real estate and rental and leasing",109172.2,110919.6,112521.6,113719.2
53000,Washington,60,"      Professional, scientific, and technical services",63690.9,66307.3,67462.6,66646.8
53000,Washington,64,"      Management of companies and enterprises",11427.4,12645.1,13840.0,14168.9
53000,Washington,65,"      Administrative and support and waste management and remediation services",22469.7,22821.3,23074.4,23393.3
53000,Washington,69,"      Educational services",4201.4,4187.5,4244.0,4261.8
53000,Washington,70,"      Health care and social assistance",49776.9,50756.5,52338.7,53169.7
53000,Washington,76,"      Arts, entertainment, and recreation",6038.8,6432.1,6606.4,6233.0
53000,Washington,79,"      Accommodation and food services",24423.9,24238.8,24494.6,24456.6
53000,Washington,82,"      Other services (except government and government enterprises)",16311.2,16711.6,17095.9,17157.4
53000,Washington,83,"  Government and government enterprises",93299.5,94797.6,95857.5,97153.2
53000,Washington,84,"    Federal civilian",16129.9,16366.5,16612.4,16684.8
53000,Washington,85,"    Military",9098.9,9254.1,9321.3,9377.7
53000,Washington,86,"    State and local",68070.7,69177.1,69923.8,71090.8
54000,West Virginia,1,All industry total,105740.4,106745.5,106237.6,107177.1
54000,West Virginia,2,"  Private industries",90420.2,91108.7,90728.8,91377.8
54000,West Virginia,3,"      Agriculture, forestry, fishing and hunting",481.5,463.1,615.6,683.6
54000,West Virginia,6,"      Mining, quarrying, and oil and gas extraction",14963.1,14721.3,13796.9,13484.6
54000,West Virginia,10,"      Utilities",2802.4,2943.4,2859.2,2784.3
54000,West Virginia,11,"      Construction",4506.6,4306.1,4195.8,4205.5
54000,West Virginia,12,"      Manufacturing",8722.0,8996.2,8903.4,9078.5
54000,West Virginia,13,"          Durable goods manufacturing",4309.5,4367.8,4314.8,4365.6
54000,West Virginia,25,"          Nondurable goods manufacturing",4412.5,4628.3,4588.5,4713.0
54000,West Virginia,34,"      Wholesale trade",4865.4,4873.0,4926.6,5026.4
54000,West Virginia,35,"      Retail trade",7815.1,7742.8,7955.3,7904.5
54000,West Virginia,36,"      Transportation and warehousing",2776.1,2847.3,2906.1,2822.8
54000,West Virginia,45,"      Information",1860.3,1932.1,1924.0,1944.0
54000,West Virginia,51,"      Finance and insurance",4020.6,4008.4,4054.9,4180.1
54000,West Virginia,56,"      Real estate and rental and leasing",11372.1,11418.9,11511.4,11619.4
54000,West Virginia,60,"      Professional, scientific, and technical services",4345.5,4445.9,4461.7,4574.6
54000,West Virginia,64,"      Management of companies and enterprises",957.9,970.6,1005.7,1028.9
54000,West Virginia,65,"      Administrative and support and waste management and remediation services",2809.4,2793.2,2755.4,2802.1
