time,state_name,state_abbr,index_type,index_flavor,index_nsa,index_sa
2019-Q1,Kentucky,KY,non-metro,all-transactions,194.82,
2019-Q1,Louisiana,LA,traditional,all-transactions,284.5,
2019-Q1,Louisiana,LA,traditional,expanded-data,244.93,246.03
2019-Q1,Louisiana,LA,traditional,purchase-only,277.08,277.49
2019-Q1,Louisiana,LA,non-metro,all-transactions,217.67,
2019-Q1,Maine,ME,traditional,all-transactions,534.3,
2019-Q1,Maine,ME,traditional,expanded-data,239.55,242.29
2019-Q1,Maine,ME,traditional,purchase-only,251.13,255.68
2019-Q1,Maine,ME,non-metro,all-transactions,198.98,
2019-Q1,Maryland,MD,traditional,all-transactions,470.88,
2019-Q1,Maryland,MD,traditional,expanded-data,217.85,218.75
2019-Q1,Maryland,MD,traditional,purchase-only,244.91,245.27
2019-Q1,Maryland,MD,non-metro,all-transactions,213.17,
2019-Q1,Massachusetts,MA,traditional,all-transactions,791.37,
2019-Q1,Massachusetts,MA,traditional,expanded-data,299.38,302.14
2019-Q1,Massachusetts,MA,traditional,purchase-only,285.5,286.8
2019-Q1,Massachusetts,MA,non-metro,all-transactions,289.54,
2019-Q1,Michigan,MI,traditional,all-transactions,336.73,
2019-Q1,Michigan,MI,traditional,expanded-data,209.39,209.26
2019-Q1,Michigan,MI,traditional,purchase-only,225.08,227.23
2019-Q1,Michigan,MI,non-metro,all-transactions,196.02,
2019-Q1,Minnesota,MN,traditional,all-transactions,398.58,
2019-Q1,Minnesota,MN,traditional,expanded-data,300.95,299.35
2019-Q1,Minnesota,MN,traditional,purchase-only,286.83,288.95
2019-Q1,Minnesota,MN,non-metro,all-transactions,230.16,
2019-Q1,Mississippi,MS,traditional,all-transactions,271.62,
2019-Q1,Mississippi,MS,traditional,expanded-data,189.22,191.01
2019-Q1,Mississippi,MS,traditional,purchase-only,204.71,206.81
2019-Q1,Mississippi,MS,non-metro,all-transactions,192.57,
2019-Q1,Missouri,MO,traditional,all-transactions,332.0,
2019-Q1,Missouri,MO,traditional,expanded-data,206.71,207.88
2019-Q1,Missouri,MO,traditional,purchase-only,235.97,237.2
2019-Q1,Missouri,MO,non-metro,all-transactions,194.82,
2019-Q1,Montana,MT,traditional,all-transactions,441.66,
2019-Q1,Montana,MT,traditional,expanded-data,393.01,396.02
2019-Q1,Montana,MT,traditional,purchase-only,389.4,391.81
2019-Q1,Montana,MT,non-metro,all-transactions,268.62,
2019-Q1,Nebraska,NE,traditional,all-transactions,331.48,
2019-Q1,Nebraska,NE,traditional,expanded-data,262.43,264.59
2019-Q1,Nebraska,NE,traditional,purchase-only,262.92,264.68
2019-Q1,Nebraska,NE,non-metro,all-transactions,219.28,
2019-Q1,Nevada,NV,traditional,all-transactions,397.93,
2019-Q1,Nevada,NV,traditional,expanded-data,267.82,268.28
2019-Q1,Nevada,NV,traditional,purchase-only,266.86,266.7
2019-Q1,Nevada,NV,non-metro,all-transactions,223.9,
2019-Q1,New Hampshire,NH,traditional,all-transactions,477.13,
2019-Q1,New Hampshire,NH,traditional,expanded-data,244.43,246.71
2019-Q1,New Hampshire,NH,traditional,purchase-only,249.72,252.97
2019-Q1,New Hampshire,NH,non-metro,all-transactions,241.3,
2019-Q1,New Jersey,NJ,traditional,all-transactions,518.66,
2019-Q1,New Jersey,NJ,traditional,expanded-data,210.36,212.19
2019-Q1,New Jersey,NJ,traditional,purchase-only,232.13,235.3
2019-Q1,New Mexico,NM,traditional,all-transactions,328.14,
2019-Q1,New Mexico,NM,traditional,expanded-data,238.53,239.67
2019-Q1,New Mexico,NM,traditional,purchase-only,243.9,245.57
2019-Q1,New Mexico,NM,non-metro,all-transactions,208.75,
2019-Q1,New York,NY,traditional,all-transactions,676.74,
2019-Q1,New York,NY,traditional,expanded-data,233.96,235.62
2019-Q1,New York,NY,traditional,purchase-only,239.09,240.57
2019-Q1,New York,NY,non-metro,all-transactions,190.87,
2019-Q1,North Carolina,NC,traditional,all-transactions,386.22,
2019-Q1,North Carolina,NC,traditional,expanded-data,236.6,237.01
2019-Q1,North Carolina,NC,traditional,purchase-only,241.24,241.8
2019-Q1,North Carolina,NC,non-metro,all-transactions,198.01,
2019-Q1,North Dakota,ND,traditional,all-transactions,366.68,
2019-Q1,North Dakota,ND,traditional,expanded-data,321.23,321.84
2019-Q1,North Dakota,ND,traditional,purchase-only,313.22,315.36
2019-Q1,North Dakota,ND,non-metro,all-transactions,297.58,
2019-Q1,Ohio,OH,traditional,all-transactions,293.37,
2019-Q1,Ohio,OH,traditional,expanded-data,185.9,187.3
2019-Q1,Ohio,OH,traditional,purchase-only,199.59,201.15
2019-Q1,Ohio,OH,non-metro,all-transactions,180.37,
2019-Q1,Oklahoma,OK,traditional,all-transactions,245.88,
2019-Q1,Oklahoma,OK,traditional,expanded-data,236.11,236.4
2019-Q1,Oklahoma,OK,traditional,purchase-only,240.87,241.19
2019-Q1,Oklahoma,OK,non-metro,all-transactions,202.15,
2019-Q1,Oregon,OR,traditional,all-transactions,565.5,
2019-Q1,Oregon,OR,traditional,expanded-data,450.19,454.04
2019-Q1,Oregon,OR,traditional,purchase-only,421.53,423.48
2019-Q1,Oregon,OR,non-metro,all-transactions,250.64,
2019-Q1,Pennsylvania,PA,traditional,all-transactions,430.86,
2019-Q1,Pennsylvania,PA,traditional,expanded-data,215.8,218.04
2019-Q1,Pennsylvania,PA,traditional,purchase-only,224.8,226.2
2019-Q1,Pennsylvania,PA,non-metro,all-transactions,196.19,
2019-Q1,Rhode Island,RI,traditional,all-transactions,560.56,
2019-Q1,Rhode Island,RI,traditional,expanded-data,227.66,229.77
2019-Q1,Rhode Island,RI,traditional,purchase-only,229.24,232.4
2019-Q1,South Carolina,SC,traditional,all-transactions,390.88,
2019-Q1,South Carolina,SC,traditional,expanded-data,248.71,250.06
2019-Q1,South Carolina,SC,traditional,purchase-only,243.86,244.83
2019-Q1,South Carolina,SC,non-metro,all-transactions,195.23,
2019-Q1,South Dakota,SD,traditional,all-transactions,382.76,
2019-Q1,South Dakota,SD,traditional,expanded-data,328.87,333.83
2019-Q1,South Dakota,SD,traditional,purchase-only,297.33,299.85
2019-Q1,South Dakota,SD,non-metro,all-transactions,245.38,
2019-Q1,Tennessee,TN,traditional,all-transactions,383.19,
2019-Q1,Tennessee,TN,traditional,expanded-data,246.48,251.28
2019-Q1,Tennessee,TN,traditional,purchase-only,263.99,265.4
2019-Q1,Tennessee,TN,non-metro,all-transactions,208.35,
2019-Q1,Texas,TX,traditional,all-transactions,332.84,
2019-Q1,Texas,TX,traditional,expanded-data,288.65,289.96
2019-Q1,Texas,TX,traditional,purchase-only,288.11,288.18
2019-Q1,Texas,TX,non-metro,all-transactions,246.26,
2019-Q1,Utah,UT,traditional,all-transactions,490.15,
2019-Q1,Utah,UT,traditional,expanded-data,437.2,438.17
2019-Q1,Utah,UT,traditional,purchase-only,415.91,416.44
2019-Q1,Utah,UT,non-metro,all-transactions,258.27,
2019-Q1,Vermont,VT,traditional,all-transactions,479.57,
2019-Q1,Vermont,VT,traditional,expanded-data,209.67,213.09
2019-Q1,Vermont,VT,traditional,purchase-only,232.64,236.31
2019-Q1,Vermont,VT,non-metro,all-transactions,204.53,
2019-Q1,Virginia,VA,traditional,all-transactions,461.92,
2019-Q1,Virginia,VA,traditional,expanded-data,246.88,247.89
2019-Q1,Virginia,VA,traditional,purchase-only,254.37,255.37
2019-Q1,Virginia,VA,non-metro,all-transactions,193.39,
2019-Q1,Washington,WA,traditional,all-transactions,634.31,
2019-Q1,Washington,WA,traditional,expanded-data,392.2,392.91
2019-Q1,Washington,WA,traditional,purchase-only,365.75,364.91
2019-Q1,Washington,WA,non-metro,all-transactions,241.99,
2019-Q1,West Virginia,WV,traditional,all-transactions,228.21,
2019-Q1,West Virginia,WV,traditional,expanded-data,253.78,254.3
2019-Q1,West Virginia,WV,traditional,purchase-only,212.21,215.4
2019-Q1,West Virginia,WV,non-metro,all-transactions,189.45,
2019-Q1,Wisconsin,WI,traditional,all-transactions,358.41,
2019-Q1,Wisconsin,WI,traditional,expanded-data,254.56,257.03
2019-Q1,Wisconsin,WI,traditional,purchase-only,259.32,261.62
2019-Q1,Wisconsin,WI,non-metro,all-transactions,209.34,
2019-Q1,Wyoming,WY,traditional,all-transactions,317.22,
2019-Q1,Wyoming,WY,traditional,expanded-data,356.79,358.18
2019-Q1,Wyoming,WY,traditional,purchase-only,339.47,340.51
2019-Q1,Wyoming,WY,non-metro,all-transactions,251.92,
2019-Q2,Alabama,AL,traditional,all-transactions,325.87,
2019-Q2,Alabama,AL,traditional,expanded-data,184.11,182.76
2019-Q2,Alabama,AL,traditional,purchase-only,226.47,224.22
2019-Q2,Alabama,AL,non-metro,all-transactions,193.96,
2019-Q2,Alaska,AK,traditional,all-transactions,327.76,
2019-Q2,Alaska,AK,traditional,expanded-data,271.16,268.01
2019-Q2,Alaska,AK,traditional,purchase-only,267.56,263.88
2019-Q2,Alaska,AK,non-metro,all-transactions,223.39,
2019-Q2,Arizona,AZ,traditional,all-transactions,418.74,
2019-Q2,Arizona,AZ,traditional,expanded-data,311.78,310.15
2019-Q2,Arizona,AZ,traditional,purchase-only,328.82,326.84
2019-Q2,Arizona,AZ,non-metro,all-transactions,234.24,
2019-Q2,Arkansas,AR,traditional,all-transactions,286.7,
2019-Q2,Arkansas,AR,traditional,expanded-data,241.57,243.18
2019-Q2,Arkansas,AR,traditional,purchase-only,223.39,222.71
2019-Q2,Arkansas,AR,non-metro,all-transactions,184.15,
2019-Q2,California,CA,traditional,all-transactions,651.78,
2019-Q2,California,CA,traditional,expanded-data,289.36,286.01
2019-Q2,California,CA,traditional,purchase-only,287.28,283.64
2019-Q2,California,CA,non-metro,all-transactions,253.53,
2019-Q2,Colorado,CO,traditional,all-transactions,574.63,
2019-Q2,Colorado,CO,traditional,expanded-data,464.94,463.39
2019-Q2,Colorado,CO,traditional,purchase-only,472.63,463.07
2019-Q2,Colorado,CO,non-metro,all-transactions,276.25,
2019-Q2,Connecticut,CT,traditional,all-transactions,403.63,
2019-Q2,Connecticut,CT,traditional,expanded-data,175.38,174.02
2019-Q2,Connecticut,CT,traditional,purchase-only,174.51,172.14
2019-Q2,Connecticut,CT,non-metro,all-transactions,184.12,
2019-Q2,Delaware,DE,traditional,all-transactions,466.57,
2019-Q2,Delaware,DE,traditional,expanded-data,202.56,200.85
2019-Q2,Delaware,DE,traditional,purchase-only,211.18,209.07
2019-Q2,District of Columbia,DC,traditional,all-transactions,885.71,
2019-Q2,District of Columbia,DC,traditional,expanded-data,441.94,434.92
2019-Q2,District of Columbia,DC,traditional,purchase-only,529.33,518.23
2019-Q2,Florida,FL,traditional,all-transactions,465.22,
2019-Q2,Florida,FL,traditional,expanded-data,315.86,313.62
2019-Q2,Florida,FL,traditional,purchase-only,313.38,311.47
2019-Q2,Florida,FL,non-metro,all-transactions,289.55,
2019-Q2,Georgia,GA,traditional,all-transactions,376.67,
2019-Q2,Georgia,GA,traditional,expanded-data,229.45,227.84
2019-Q2,Georgia,GA,traditional,purchase-only,247.59,244.52
2019-Q2,Georgia,GA,non-metro,all-transactions,206.22,
2019-Q2,Hawaii,HI,traditional,all-transactions,627.4,
2019-Q2,Hawaii,HI,traditional,expanded-data,427.36,424.82
2019-Q2,Hawaii,HI,traditional,purchase-only,253.38,254.04
2019-Q2,Hawaii,HI,non-metro,all-transactions,240.24,
2019-Q2,Idaho,ID,traditional,all-transactions,481.99,
2019-Q2,Idaho,ID,traditional,expanded-data,361.55,356.08
2019-Q2,Idaho,ID,traditional,purchase-only,357.39,351.39
2019-Q2,Idaho,ID,non-metro,all-transactions,249.58,
2019-Q2,Illinois,IL,traditional,all-transactions,347.67,
2019-Q2,Illinois,IL,traditional,expanded-data,193.12,191.52
2019-Q2,Illinois,IL,traditional,purchase-only,204.27,200.74
2019-Q2,Illinois,IL,non-metro,all-transactions,167.9,
2019-Q2,Indiana,IN,traditional,all-transactions,309.55,
2019-Q2,Indiana,IN,traditional,expanded-data,190.96,188.78
2019-Q2,Indiana,IN,traditional,purchase-only,217.61,214.92
2019-Q2,Indiana,IN,non-metro,all-transactions,193.37,
2019-Q2,Iowa,IA,traditional,all-transactions,305.53,
2019-Q2,Iowa,IA,traditional,expanded-data,247.2,246.07
2019-Q2,Iowa,IA,traditional,purchase-only,249.68,246.47
2019-Q2,Iowa,IA,non-metro,all-transactions,215.95,
2019-Q2,Kansas,KS,traditional,all-transactions,291.83,
2019-Q2,Kansas,KS,traditional,expanded-data,267.07,264.04
2019-Q2,Kansas,KS,traditional,purchase-only,250.19,246.51
2019-Q2,Kansas,KS,non-metro,all-transactions,199.93,
2019-Q2,Kentucky,KY,traditional,all-transactions,349.24,
2019-Q2,Kentucky,KY,traditional,expanded-data,226.03,223.41
2019-Q2,Kentucky,KY,traditional,purchase-only,245.54,243.96
2019-Q2,Kentucky,KY,non-metro,all-transactions,195.39,
2019-Q2,Louisiana,LA,traditional,all-transactions,287.32,
2019-Q2,Louisiana,LA,traditional,expanded-data,249.99,248.28
2019-Q2,Louisiana,LA,traditional,purchase-only,281.6,279.09
2019-Q2,Louisiana,LA,non-metro,all-transactions,219.04,
2019-Q2,Maine,ME,traditional,all-transactions,546.81,
2019-Q2,Maine,ME,traditional,expanded-data,244.77,243.53
2019-Q2,Maine,ME,traditional,purchase-only,257.94,258.08
2019-Q2,Maine,ME,non-metro,all-transactions,204.62,
2019-Q2,Maryland,MD,traditional,all-transactions,478.94,
2019-Q2,Maryland,MD,traditional,expanded-data,224.03,220.99
2019-Q2,Maryland,MD,traditional,purchase-only,253.43,247.84
2019-Q2,Maryland,MD,non-metro,all-transactions,217.73,
2019-Q2,Massachusetts,MA,traditional,all-transactions,803.28,
2019-Q2,Massachusetts,MA,traditional,expanded-data,306.16,303.88
2019-Q2,Massachusetts,MA,traditional,purchase-only,293.25,287.94
2019-Q2,Massachusetts,MA,non-metro,all-transactions,298.72,
2019-Q2,Michigan,MI,traditional,all-transactions,343.58,
2019-Q2,Michigan,MI,traditional,expanded-data,216.45,213.32
2019-Q2,Michigan,MI,traditional,purchase-only,234.44,230.29
2019-Q2,Michigan,MI,non-metro,all-transactions,199.83,
2019-Q2,Minnesota,MN,traditional,all-transactions,406.06,
2019-Q2,Minnesota,MN,traditional,expanded-data,302.73,300.91
2019-Q2,Minnesota,MN,traditional,purchase-only,294.95,289.93
2019-Q2,Minnesota,MN,non-metro,all-transactions,233.44,
2019-Q2,Mississippi,MS,traditional,all-transactions,274.98,
2019-Q2,Mississippi,MS,traditional,expanded-data,191.95,191.85
2019-Q2,Mississippi,MS,traditional,purchase-only,208.0,208.21
2019-Q2,Mississippi,MS,non-metro,all-transactions,193.67,
2019-Q2,Missouri,MO,traditional,all-transactions,338.12,
2019-Q2,Missouri,MO,traditional,expanded-data,214.37,210.96
2019-Q2,Missouri,MO,traditional,purchase-only,243.04,239.53
2019-Q2,Missouri,MO,non-metro,all-transactions,196.99,
2019-Q2,Montana,MT,traditional,all-transactions,450.5,
2019-Q2,Montana,MT,traditional,expanded-data,411.67,406.93
2019-Q2,Montana,MT,traditional,purchase-only,411.5,405.65
2019-Q2,Montana,MT,non-metro,all-transactions,271.8,
2019-Q2,Nebraska,NE,traditional,all-transactions,338.56,
2019-Q2,Nebraska,NE,traditional,expanded-data,269.55,269.16
2019-Q2,Nebraska,NE,traditional,purchase-only,272.42,268.98
2019-Q2,Nebraska,NE,non-metro,all-transactions,221.71,
2019-Q2,Nevada,NV,traditional,all-transactions,404.02,
2019-Q2,Nevada,NV,traditional,expanded-data,271.18,269.45
2019-Q2,Nevada,NV,traditional,purchase-only,271.52,268.72
2019-Q2,Nevada,NV,non-metro,all-transactions,230.13,
2019-Q2,New Hampshire,NH,traditional,all-transactions,486.27,
2019-Q2,New Hampshire,NH,traditional,expanded-data,251.04,248.49
2019-Q2,New Hampshire,NH,traditional,purchase-only,260.77,258.0
2019-Q2,New Hampshire,NH,non-metro,all-transactions,245.62,
2019-Q2,New Jersey,NJ,traditional,all-transactions,526.6,
2019-Q2,New Jersey,NJ,traditional,expanded-data,216.58,214.82
2019-Q2,New Jersey,NJ,traditional,purchase-only,237.97,236.42
2019-Q2,New Mexico,NM,traditional,all-transactions,335.87,
2019-Q2,New Mexico,NM,traditional,expanded-data,245.72,244.35
2019-Q2,New Mexico,NM,traditional,purchase-only,251.29,249.12
2019-Q2,New Mexico,NM,non-metro,all-transactions,214.84,
2019-Q2,New York,NY,traditional,all-transactions,687.97,
2019-Q2,New York,NY,traditional,expanded-data,241.53,239.89
2019-Q2,New York,NY,traditional,purchase-only,245.96,243.64
2019-Q2,New York,NY,non-metro,all-transactions,192.89,
2019-Q2,North Carolina,NC,traditional,all-transactions,393.11,
2019-Q2,North Carolina,NC,traditional,expanded-data,241.79,240.04
2019-Q2,North Carolina,NC,traditional,purchase-only,248.43,245.78
2019-Q2,North Carolina,NC,non-metro,all-transactions,201.93,
2019-Q2,North Dakota,ND,traditional,all-transactions,371.65,
2019-Q2,North Dakota,ND,traditional,expanded-data,333.11,326.95
2019-Q2,North Dakota,ND,traditional,purchase-only,321.11,318.13
2019-Q2,North Dakota,ND,non-metro,all-transactions,306.15,
2019-Q2,Ohio,OH,traditional,all-transactions,299.69,
2019-Q2,Ohio,OH,traditional,expanded-data,193.04,189.87
2019-Q2,Ohio,OH,traditional,purchase-only,207.6,204.09
2019-Q2,Ohio,OH,non-metro,all-transactions,183.6,
2019-Q2,Oklahoma,OK,traditional,all-transactions,247.91,
2019-Q2,Oklahoma,OK,traditional,expanded-data,241.94,239.26
2019-Q2,Oklahoma,OK,traditional,purchase-only,244.47,240.97
2019-Q2,Oklahoma,OK,non-metro,all-transactions,204.35,
2019-Q2,Oregon,OR,traditional,all-transactions,574.86,
2019-Q2,Oregon,OR,traditional,expanded-data,464.14,459.77
2019-Q2,Oregon,OR,traditional,purchase-only,434.53,427.59
2019-Q2,Oregon,OR,non-metro,all-transactions,255.82,
2019-Q2,Pennsylvania,PA,traditional,all-transactions,439.11,
2019-Q2,Pennsylvania,PA,traditional,expanded-data,222.44,220.23
2019-Q2,Pennsylvania,PA,traditional,purchase-only,231.25,227.65
2019-Q2,Pennsylvania,PA,non-metro,all-transactions,201.78,
2019-Q2,Rhode Island,RI,traditional,all-transactions,570.7,
2019-Q2,Rhode Island,RI,traditional,expanded-data,233.39,230.93
2019-Q2,Rhode Island,RI,traditional,purchase-only,238.22,235.8
2019-Q2,South Carolina,SC,traditional,all-transactions,399.08,
2019-Q2,South Carolina,SC,traditional,expanded-data,253.07,251.43
2019-Q2,South Carolina,SC,traditional,purchase-only,250.49,248.51
2019-Q2,South Carolina,SC,non-metro,all-transactions,201.02,
2019-Q2,South Dakota,SD,traditional,all-transactions,388.79,
2019-Q2,South Dakota,SD,traditional,expanded-data,337.04,337.21
2019-Q2,South Dakota,SD,traditional,purchase-only,308.74,305.85
2019-Q2,South Dakota,SD,non-metro,all-transactions,249.38,
2019-Q2,Tennessee,TN,traditional,all-transactions,390.81,
2019-Q2,Tennessee,TN,traditional,expanded-data,252.42,255.24
2019-Q2,Tennessee,TN,traditional,purchase-only,272.97,270.24
2019-Q2,Tennessee,TN,non-metro,all-transactions,211.91,
2019-Q2,Texas,TX,traditional,all-transactions,338.68,
2019-Q2,Texas,TX,traditional,expanded-data,295.6,293.78
2019-Q2,Texas,TX,traditional,purchase-only,295.13,291.07
2019-Q2,Texas,TX,non-metro,all-transactions,249.48,
2019-Q2,Utah,UT,traditional,all-transactions,500.09,
2019-Q2,Utah,UT,traditional,expanded-data,451.37,445.13
2019-Q2,Utah,UT,traditional,purchase-only,430.66,423.85
2019-Q2,Utah,UT,non-metro,all-transactions,259.59,
2019-Q2,Vermont,VT,traditional,all-transactions,491.01,
2019-Q2,Vermont,VT,traditional,expanded-data,216.34,215.75
2019-Q2,Vermont,VT,traditional,purchase-only,241.16,238.61
2019-Q2,Vermont,VT,non-metro,all-transactions,211.44,
2019-Q2,Virginia,VA,traditional,all-transactions,470.9,
2019-Q2,Virginia,VA,traditional,expanded-data,253.03,250.23
2019-Q2,Virginia,VA,traditional,purchase-only,264.06,259.31
2019-Q2,Virginia,VA,non-metro,all-transactions,195.65,
2019-Q2,Washington,WA,traditional,all-transactions,647.25,
2019-Q2,Washington,WA,traditional,expanded-data,405.73,399.55
2019-Q2,Washington,WA,traditional,purchase-only,377.66,369.18
2019-Q2,Washington,WA,non-metro,all-transactions,247.09,
2019-Q2,West Virginia,WV,traditional,all-transactions,231.58,
2019-Q2,West Virginia,WV,traditional,expanded-data,259.45,255.36
2019-Q2,West Virginia,WV,traditional,purchase-only,216.06,214.58
2019-Q2,West Virginia,WV,non-metro,all-transactions,194.38,
2019-Q2,Wisconsin,WI,traditional,all-transactions,365.0,
2019-Q2,Wisconsin,WI,traditional,expanded-data,265.98,261.27
2019-Q2,Wisconsin,WI,traditional,purchase-only,269.93,264.98
2019-Q2,Wisconsin,WI,non-metro,all-transactions,212.37,
2019-Q2,Wyoming,WY,traditional,all-transactions,326.4,
2019-Q2,Wyoming,WY,traditional,expanded-data,370.78,365.66
2019-Q2,Wyoming,WY,traditional,purchase-only,355.82,350.61
2019-Q2,Wyoming,WY,non-metro,all-transactions,258.91,
2019-Q3,Alabama,AL,traditional,all-transactions,330.53,
2019-Q3,Alabama,AL,traditional,expanded-data,185.93,184.7
2019-Q3,Alabama,AL,traditional,purchase-only,230.41,227.92
2019-Q3,Alabama,AL,non-metro,all-transactions,197.48,
2019-Q3,Alaska,AK,traditional,all-transactions,329.88,
2019-Q3,Alaska,AK,traditional,expanded-data,270.17,267.75
2019-Q3,Alaska,AK,traditional,purchase-only,266.75,264.29
2019-Q3,Alaska,AK,non-metro,all-transactions,223.64,
2019-Q3,Arizona,AZ,traditional,all-transactions,424.99,
2019-Q3,Arizona,AZ,traditional,expanded-data,317.57,315.52
2019-Q3,Arizona,AZ,traditional,purchase-only,335.56,334.23
2019-Q3,Arizona,AZ,non-metro,all-transactions,237.18,
2019-Q3,Arkansas,AR,traditional,all-transactions,290.0,
2019-Q3,Arkansas,AR,traditional,expanded-data,246.0,246.51
2019-Q3,Arkansas,AR,traditional,purchase-only,225.92,224.51
2019-Q3,Arkansas,AR,non-metro,all-transactions,186.55,
2019-Q3,California,CA,traditional,all-transactions,658.69,
2019-Q3,California,CA,traditional,expanded-data,291.25,288.2
2019-Q3,California,CA,traditional,purchase-only,289.57,287.44
2019-Q3,California,CA,non-metro,all-transactions,256.09,
2019-Q3,Colorado,CO,traditional,all-transactions,579.98,
2019-Q3,Colorado,CO,traditional,expanded-data,468.86,469.66
2019-Q3,Colorado,CO,traditional,purchase-only,473.13,470.22
2019-Q3,Colorado,CO,non-metro,all-transactions,280.41,
2019-Q3,Connecticut,CT,traditional,all-transactions,408.22,
2019-Q3,Connecticut,CT,traditional,expanded-data,178.27,175.88
2019-Q3,Connecticut,CT,traditional,purchase-only,176.02,173.29
2019-Q3,Connecticut,CT,non-metro,all-transactions,187.56,
2019-Q3,Delaware,DE,traditional,all-transactions,472.08,
2019-Q3,Delaware,DE,traditional,expanded-data,205.75,203.76
2019-Q3,Delaware,DE,traditional,purchase-only,213.48,212.56
2019-Q3,District of Columbia,DC,traditional,all-transactions,899.62,
2019-Q3,District of Columbia,DC,traditional,expanded-data,440.99,438.99
2019-Q3,District of Columbia,DC,traditional,purchase-only,533.93,527.09
2019-Q3,Florida,FL,traditional,all-transactions,472.86,
2019-Q3,Florida,FL,traditional,expanded-data,320.19,317.86
2019-Q3,Florida,FL,traditional,purchase-only,318.02,315.91
2019-Q3,Florida,FL,non-metro,all-transactions,292.92,
2019-Q3,Georgia,GA,traditional,all-transactions,382.08,
2019-Q3,Georgia,GA,traditional,expanded-data,232.51,231.13
2019-Q3,Georgia,GA,traditional,purchase-only,249.27,247.51
2019-Q3,Georgia,GA,non-metro,all-transactions,208.15,
2019-Q3,Hawaii,HI,traditional,all-transactions,633.37,
2019-Q3,Hawaii,HI,traditional,expanded-data,430.0,427.87
2019-Q3,Hawaii,HI,traditional,purchase-only,257.36,256.16
2019-Q3,Hawaii,HI,non-metro,all-transactions,243.91,
2019-Q3,Idaho,ID,traditional,all-transactions,493.02,
2019-Q3,Idaho,ID,traditional,expanded-data,371.05,367.14
2019-Q3,Idaho,ID,traditional,purchase-only,365.54,361.16
2019-Q3,Idaho,ID,non-metro,all-transactions,254.3,
2019-Q3,Illinois,IL,traditional,all-transactions,350.98,
2019-Q3,Illinois,IL,traditional,expanded-data,194.85,192.79
2019-Q3,Illinois,IL,traditional,purchase-only,203.73,201.25
2019-Q3,Illinois,IL,non-metro,all-transactions,169.3,
2019-Q3,Indiana,IN,traditional,all-transactions,314.33,
2019-Q3,Indiana,IN,traditional,expanded-data,194.98,192.77
2019-Q3,Indiana,IN,traditional,purchase-only,222.43,219.74
2019-Q3,Indiana,IN,non-metro,all-transactions,196.15,
2019-Q3,Iowa,IA,traditional,all-transactions,308.65,
2019-Q3,Iowa,IA,traditional,expanded-data,251.07,249.06
2019-Q3,Iowa,IA,traditional,purchase-only,254.13,250.27
2019-Q3,Iowa,IA,non-metro,all-transactions,218.9,
2019-Q3,Kansas,KS,traditional,all-transactions,295.24,
2019-Q3,Kansas,KS,traditional,expanded-data,271.42,268.09
2019-Q3,Kansas,KS,traditional,purchase-only,253.29,251.11
2019-Q3,Kansas,KS,non-metro,all-transactions,203.57,
2019-Q3,Kentucky,KY,traditional,all-transactions,354.53,
2019-Q3,Kentucky,KY,traditional,expanded-data,227.98,225.78
2019-Q3,Kentucky,KY,traditional,purchase-only,246.51,245.14
2019-Q3,Kentucky,KY,non-metro,all-transactions,200.34,
2019-Q3,Louisiana,LA,traditional,all-transactions,289.36,
2019-Q3,Louisiana,LA,traditional,expanded-data,250.46,249.1
2019-Q3,Louisiana,LA,traditional,purchase-only,283.25,280.98
2019-Q3,Louisiana,LA,non-metro,all-transactions,219.54,
2019-Q3,Maine,ME,traditional,all-transactions,554.11,
2019-Q3,Maine,ME,traditional,expanded-data,253.11,249.81
2019-Q3,Maine,ME,traditional,purchase-only,265.42,263.47
2019-Q3,Maine,ME,non-metro,all-transactions,208.37,
2019-Q3,Maryland,MD,traditional,all-transactions,483.85,
2019-Q3,Maryland,MD,traditional,expanded-data,226.76,223.02
2019-Q3,Maryland,MD,traditional,purchase-only,253.51,250.45
2019-Q3,Maryland,MD,non-metro,all-transactions,220.73,
2019-Q3,Massachusetts,MA,traditional,all-transactions,812.56,
2019-Q3,Massachusetts,MA,traditional,expanded-data,309.86,307.59
2019-Q3,Massachusetts,MA,traditional,purchase-only,295.76,292.18
2019-Q3,Massachusetts,MA,non-metro,all-transactions,300.35,
2019-Q3,Michigan,MI,traditional,all-transactions,347.81,
2019-Q3,Michigan,MI,traditional,expanded-data,220.29,216.3
2019-Q3,Michigan,MI,traditional,purchase-only,236.61,233.15
2019-Q3,Michigan,MI,non-metro,all-transactions,201.77,
2019-Q3,Minnesota,MN,traditional,all-transactions,410.66,
2019-Q3,Minnesota,MN,traditional,expanded-data,308.09,305.7
2019-Q3,Minnesota,MN,traditional,purchase-only,297.58,293.96
2019-Q3,Minnesota,MN,non-metro,all-transactions,237.08,
2019-Q3,Mississippi,MS,traditional,all-transactions,278.32,
2019-Q3,Mississippi,MS,traditional,expanded-data,194.67,194.42
2019-Q3,Mississippi,MS,traditional,purchase-only,210.51,210.58
2019-Q3,Mississippi,MS,non-metro,all-transactions,197.38,
2019-Q3,Missouri,MO,traditional,all-transactions,342.07,
2019-Q3,Missouri,MO,traditional,expanded-data,217.83,214.83
2019-Q3,Missouri,MO,traditional,purchase-only,245.64,242.87
2019-Q3,Missouri,MO,non-metro,all-transactions,199.83,
